transaction_logistic_pharmacy_id,date,drug_supplier,drug_id,quantity
L3954,4/29/2018 9:37,dsupp56421835,drug43279241,538
L3955,4/29/2018 9:37,dsupp56421835,drug48331708,794
L3956,4/29/2018 9:37,dsupp56421835,drug35020578,219
L3957,4/29/2018 9:37,dsupp56421835,drug26446547,919
L3958,4/29/2018 9:37,dsupp56421835,drug35061861,825
L3959,4/29/2018 9:37,dsupp56421835,drug78279223,104
L3960,4/29/2018 9:37,dsupp56421835,drug22155948,491
L3961,4/29/2018 9:37,dsupp56421835,drug71734989,800
L3962,4/29/2018 9:37,dsupp56421835,drug39018649,584
L3963,4/29/2018 9:37,dsupp56421835,drug72930892,819
L3964,4/29/2018 9:37,dsupp56421835,drug84538864,937
L3965,4/29/2018 9:37,dsupp56421835,drug07442995,850
L3966,4/29/2018 9:37,dsupp56421835,drug78223950,918
L3967,4/29/2018 9:37,dsupp56421835,drug18797701,210
L3968,4/29/2018 9:37,dsupp56421835,drug81570454,628
L3969,4/29/2018 9:37,dsupp56421835,drug78279223,225
L3970,4/29/2018 9:37,dsupp56421835,drug15371560,187
L3971,4/29/2018 9:37,dsupp56421835,drug16113015,433
L3972,4/29/2018 9:37,dsupp56421835,drug31784573,862
L3973,4/29/2018 9:37,dsupp56421835,drug90730092,917
L3974,4/29/2018 9:37,dsupp56421835,drug38475368,312
L3975,4/29/2018 9:37,dsupp56421835,drug31004220,931
L3976,4/29/2018 9:37,dsupp56421835,drug70682915,505
L3977,4/29/2018 9:37,dsupp56421835,drug97899020,718
L3978,4/29/2018 9:37,dsupp56421835,drug85881884,734
L3979,4/29/2018 9:37,dsupp56421835,drug26446547,795
L3980,4/29/2018 9:37,dsupp56421835,drug31004220,633
L3981,4/29/2018 9:37,dsupp56421835,drug96966044,553
L3982,4/29/2018 9:37,dsupp56421835,drug75339562,318
L3983,4/29/2018 9:37,dsupp56421835,drug98928200,685
L3984,4/29/2018 9:37,dsupp56421835,drug63247565,388
L3985,4/29/2018 9:37,dsupp56421835,drug16108141,141
L3986,4/29/2018 9:37,dsupp56421835,drug80453208,725
L3987,4/29/2018 9:37,dsupp56421835,drug45482502,207
L3988,4/29/2018 9:37,dsupp56421835,drug29155903,603
L3989,4/29/2018 9:37,dsupp56421835,drug90482731,182
L3990,4/29/2018 9:37,dsupp56421835,drug22125507,873
L3991,4/29/2018 9:37,dsupp56421835,drug59016069,845
L3992,4/29/2018 9:37,dsupp56421835,drug36537068,288
L3993,4/29/2018 9:37,dsupp56421835,drug51906948,818
L3994,4/29/2018 9:37,dsupp56421835,drug61531215,583
L3995,4/29/2018 9:37,dsupp56421835,drug81478514,552
L3996,4/29/2018 9:37,dsupp56421835,drug04673408,918
L3997,4/29/2018 9:37,dsupp56421835,drug80279068,342
L3998,4/29/2018 9:37,dsupp56421835,drug63758054,286
L3999,4/29/2018 9:37,dsupp56421835,drug13317331,982
L4000,4/29/2018 9:37,dsupp56421835,drug07005824,187
L4001,4/29/2018 9:37,dsupp56421835,drug24714877,496
L4002,4/29/2018 9:37,dsupp56421835,drug40052861,686
L4003,4/29/2018 9:37,dsupp56421835,drug91084545,230
L4004,4/29/2018 9:37,dsupp56421835,drug68357658,478
L4005,4/29/2018 9:37,dsupp56421835,drug07139598,256
L4006,4/29/2018 9:37,dsupp56421835,drug35020578,351
L4007,4/29/2018 9:37,dsupp56421835,drug03209257,720
L4008,4/29/2018 9:37,dsupp56421835,drug07437342,751
L4009,4/29/2018 9:37,dsupp56421835,drug18797701,867
L4010,4/29/2018 9:37,dsupp56421835,drug02160115,126
L4011,4/29/2018 9:37,dsupp56421835,drug36537068,336
L4012,4/29/2018 9:37,dsupp56421835,drug07139598,364
L4013,4/29/2018 9:37,dsupp56421835,drug85881884,822
L4014,4/29/2018 9:37,dsupp56421835,drug16108141,479
L4015,4/29/2018 9:37,dsupp56421835,drug05244287,743
L4016,4/29/2018 9:37,dsupp56421835,drug53537447,815
L4017,4/29/2018 9:37,dsupp56421835,drug22155948,857
L4018,4/29/2018 9:37,dsupp56421835,drug59470267,841
L4019,4/29/2018 9:37,dsupp56421835,drug31784573,673
L4020,4/29/2018 9:37,dsupp56421835,drug11824657,214
L4021,4/29/2018 9:37,dsupp56421835,drug40688589,701
L4022,4/29/2018 9:37,dsupp56421835,drug80124078,673
L4023,4/29/2018 9:37,dsupp56421835,drug28011682,472
L4024,4/29/2018 9:37,dsupp56421835,drug63441802,475
L4025,4/29/2018 9:37,dsupp56421835,drug57961255,634
L4026,4/29/2018 9:37,dsupp56421835,drug12221745,107
L4027,4/29/2018 9:37,dsupp56421835,drug35020578,256
L4028,4/29/2018 9:37,dsupp56421835,drug59016069,598
L4029,4/29/2018 9:37,dsupp56421835,drug19384863,541
L4030,4/29/2018 9:37,dsupp56421835,drug72930892,986
L4031,4/29/2018 9:37,dsupp56421835,drug07951190,349
L4032,4/29/2018 9:37,dsupp56421835,drug57961255,758
L4033,4/29/2018 9:37,dsupp56421835,drug72250907,263
L4034,4/29/2018 9:37,dsupp56421835,drug47051621,316
L4035,4/29/2018 9:37,dsupp56421835,drug94679120,118
L4036,4/29/2018 9:37,dsupp56421835,drug95984926,280
L4037,4/29/2018 9:37,dsupp56421835,drug66295327,421
L4038,4/29/2018 9:37,dsupp56421835,drug10580707,950
L4039,4/29/2018 9:37,dsupp56421835,drug02684192,570
L4040,4/29/2018 9:37,dsupp56421835,drug34789896,387
L4041,4/29/2018 9:37,dsupp56421835,drug00913164,476
L4042,4/29/2018 9:37,dsupp56421835,drug60470010,705
L4043,4/29/2018 9:37,dsupp56421835,drug92078413,617
L4044,4/29/2018 9:37,dsupp56421835,drug58415733,310
L4045,4/29/2018 9:37,dsupp56421835,drug81285006,523
L4046,4/29/2018 9:37,dsupp56421835,drug38178634,785
L4047,4/29/2018 9:37,dsupp56421835,drug31784573,281
L4048,4/29/2018 9:37,dsupp56421835,drug36537068,931
L4049,4/29/2018 9:37,dsupp56421835,drug75339562,802
L4050,4/29/2018 9:37,dsupp56421835,drug25473605,109
L4051,4/29/2018 9:37,dsupp56421835,drug07005824,191
L4052,4/29/2018 9:37,dsupp56421835,drug05497454,300
L4053,4/29/2018 9:37,dsupp56421835,drug85864856,589
L4054,4/29/2018 9:37,dsupp56421835,drug37591403,598
L4055,4/29/2018 9:37,dsupp56421835,drug91084545,511
L4056,4/29/2018 9:37,dsupp56421835,drug85966482,384
L4057,4/29/2018 9:37,dsupp56421835,drug18797701,802
L4058,4/29/2018 9:37,dsupp56421835,drug54148048,526
L4059,4/29/2018 9:37,dsupp56421835,drug35061861,124
L4060,4/29/2018 9:37,dsupp56421835,drug51423551,101
L4061,4/29/2018 9:37,dsupp56421835,drug00913164,551
L4062,4/29/2018 9:37,dsupp56421835,drug15371560,904
L4063,4/29/2018 9:37,dsupp56421835,drug00296038,486
L4064,4/29/2018 9:37,dsupp56421835,drug96637593,631
L4065,4/29/2018 9:37,dsupp56421835,drug80124078,976
L4066,4/29/2018 9:37,dsupp56421835,drug12890255,925
L4067,4/29/2018 9:37,dsupp56421835,drug93448178,528
L4068,4/29/2018 9:37,dsupp56421835,drug90626067,860
L4069,4/29/2018 9:37,dsupp56421835,drug78223950,608
L4070,4/29/2018 9:37,dsupp56421835,drug62529365,859
L4071,4/29/2018 9:37,dsupp56421835,drug05810291,947
L4072,4/29/2018 9:37,dsupp56421835,drug11824657,162
L4073,4/29/2018 9:37,dsupp56421835,drug90730092,293
L4074,4/29/2018 9:37,dsupp56421835,drug63702156,676
L4075,4/29/2018 9:37,dsupp56421835,drug73414681,897
L4076,4/29/2018 9:37,dsupp56421835,drug52874741,530
L4077,4/29/2018 9:37,dsupp56421835,drug85864856,460
L4078,4/29/2018 9:37,dsupp56421835,drug39664051,759
L4079,4/29/2018 9:37,dsupp56421835,drug42187806,226
L4080,4/29/2018 9:37,dsupp56421835,drug82670597,310
L4081,4/29/2018 9:37,dsupp56421835,drug96966044,336
L4082,4/29/2018 9:37,dsupp56421835,drug82307868,130
L4083,4/29/2018 9:37,dsupp56421835,drug81570454,929
L4084,4/29/2018 9:37,dsupp56421835,drug24274852,297
L4085,4/29/2018 9:37,dsupp56421835,drug10212486,445
L4086,4/29/2018 9:37,dsupp56421835,drug96335857,229
L4087,4/29/2018 9:37,dsupp56421835,drug98928200,910
L4088,4/29/2018 9:37,dsupp56421835,drug84538864,582
L4089,4/29/2018 9:37,dsupp56421835,drug81472369,106
L4090,4/29/2018 9:37,dsupp56421835,drug61824010,511
L4091,4/29/2018 9:37,dsupp56421835,drug12890255,769
L4092,4/29/2018 9:37,dsupp56421835,drug07442995,699
L4093,4/29/2018 9:37,dsupp56421835,drug02347912,580
L4094,4/29/2018 9:37,dsupp56421835,drug28011682,697
L4095,4/29/2018 9:37,dsupp56421835,drug01308433,694
L4096,4/29/2018 9:37,dsupp56421835,drug53284600,1000
L4097,4/29/2018 9:37,dsupp56421835,drug19384863,323
L4098,4/29/2018 9:37,dsupp56421835,drug90188947,267
L4099,4/29/2018 9:37,dsupp56421835,drug07437342,321
L4100,4/29/2018 9:37,dsupp56421835,drug81285006,382
L4101,4/29/2018 9:37,dsupp56421835,drug37591403,522
L4102,4/29/2018 9:37,dsupp56421835,drug17244244,131
L4103,4/29/2018 9:37,dsupp56421835,drug90435782,760
L4104,4/29/2018 9:37,dsupp56421835,drug30212688,156
L4105,4/29/2018 9:37,dsupp56421835,drug48331708,797
L4106,4/29/2018 9:37,dsupp56421835,drug75324698,902
L4107,4/29/2018 9:37,dsupp56421835,drug53526540,362
L4108,4/29/2018 9:37,dsupp56421835,drug91280893,149
L4109,4/29/2018 9:37,dsupp56421835,drug51423551,600
L4110,4/29/2018 9:37,dsupp56421835,drug31282017,220
L4111,4/29/2018 9:37,dsupp56421835,drug52419621,635
L4112,4/29/2018 9:37,dsupp56421835,drug81459506,260
L4113,4/29/2018 9:37,dsupp56421835,drug71734989,647
L4114,4/29/2018 9:37,dsupp56421835,drug26446547,956
L4115,4/29/2018 9:37,dsupp56421835,drug75324698,522
L4116,4/29/2018 9:37,dsupp56421835,drug31282017,988
L4117,4/29/2018 9:37,dsupp56421835,drug85966482,756
L4118,4/29/2018 9:37,dsupp56421835,drug39664051,409
L4119,4/29/2018 9:37,dsupp56421835,drug36775507,984
L4120,4/29/2018 9:37,dsupp56421835,drug72889619,860
L4121,4/29/2018 9:37,dsupp56421835,drug10212486,154
L4122,4/29/2018 9:37,dsupp56421835,drug07437342,953
L4123,4/29/2018 9:37,dsupp56421835,drug02347912,155
L4124,4/29/2018 9:37,dsupp56421835,drug51671051,483
L4125,4/29/2018 9:37,dsupp56421835,drug31784573,264
L4126,4/29/2018 9:37,dsupp56421835,drug02277240,822
L4127,4/29/2018 9:37,dsupp56421835,drug39018649,990
L4128,4/29/2018 9:37,dsupp56421835,drug82627058,385
L4129,4/29/2018 9:37,dsupp56421835,drug05810291,693
L4130,4/29/2018 9:37,dsupp56421835,drug79748780,472
L4131,4/29/2018 9:37,dsupp56421835,drug98928200,340
L4132,4/29/2018 9:37,dsupp56421835,drug80279068,361
L4133,4/29/2018 9:37,dsupp56421835,drug43043958,626
L4134,4/29/2018 9:37,dsupp56421835,drug03704639,431
L4135,4/29/2018 9:37,dsupp56421835,drug45996863,896
L4136,4/29/2018 9:37,dsupp56421835,drug90482731,443
L4137,4/29/2018 9:37,dsupp56421835,drug20114367,732
L4138,4/29/2018 9:37,dsupp56421835,drug96335857,385
L4139,4/29/2018 9:37,dsupp56421835,drug75151645,252
L4140,4/29/2018 9:37,dsupp56421835,drug81472369,786
L4141,4/29/2018 9:37,dsupp56421835,drug98072057,369
L4142,4/29/2018 9:37,dsupp56421835,drug09332102,996
L4143,4/29/2018 9:37,dsupp56421835,drug15406590,273
L4144,4/29/2018 9:37,dsupp56421835,drug75324698,388
L4145,4/29/2018 9:37,dsupp56421835,drug48331708,686
L4146,4/29/2018 9:37,dsupp56421835,drug31410335,691
L4147,4/29/2018 9:37,dsupp56421835,drug36775507,476
L4148,4/29/2018 9:37,dsupp56421835,drug36645459,926
L4149,4/29/2018 9:37,dsupp56421835,drug65864098,961
L4150,4/29/2018 9:37,dsupp56421835,drug56280364,859
L4151,4/29/2018 9:37,dsupp56421835,drug02160115,113
L4152,4/29/2018 9:37,dsupp56421835,drug02277240,733
L4153,4/29/2018 9:37,dsupp56421835,drug45482502,410
L4154,4/29/2018 9:37,dsupp56421835,drug47051621,894
L4155,4/29/2018 9:37,dsupp56421835,drug81459506,294
L4156,4/29/2018 9:37,dsupp56421835,drug36646647,510
L4157,4/29/2018 9:37,dsupp56421835,drug34105634,456
L4158,4/29/2018 9:37,dsupp56421835,drug63247565,105
L4159,4/29/2018 9:37,dsupp56421835,drug65864098,617
L4160,4/29/2018 9:37,dsupp56421835,drug48331708,320
L4161,4/29/2018 9:37,dsupp56421835,drug91084545,209
L4162,4/29/2018 9:37,dsupp56421835,drug87480702,674
L4163,4/29/2018 9:37,dsupp56421835,drug94679120,516
L4164,4/29/2018 9:37,dsupp56421835,drug97899020,985
L4165,4/29/2018 9:37,dsupp56421835,drug66295327,361
L4166,4/29/2018 9:37,dsupp56421835,drug83741951,272
L4167,4/29/2018 9:37,dsupp56421835,drug88734576,305
L4168,4/29/2018 9:37,dsupp56421835,drug30387515,996
L4169,4/29/2018 9:37,dsupp56421835,drug51671051,117
L4170,4/29/2018 9:37,dsupp56421835,drug44812263,944
L4171,4/29/2018 9:37,dsupp56421835,drug37448561,585
L4172,4/29/2018 9:37,dsupp56421835,drug52419621,350
L4173,4/29/2018 9:37,dsupp56421835,drug94449822,264
L4174,4/29/2018 9:37,dsupp56421835,drug07596964,631
L4175,4/29/2018 9:37,dsupp56421835,drug90482731,453
L4176,4/29/2018 9:37,dsupp56421835,drug70453034,239
L4177,4/29/2018 9:37,dsupp56421835,drug25473605,589
L4178,4/29/2018 9:37,dsupp56421835,drug93448178,309
L4179,4/29/2018 9:37,dsupp56421835,drug72486597,219
L4180,4/29/2018 9:37,dsupp56421835,drug80124078,995
L4181,4/29/2018 9:37,dsupp56421835,drug72889619,726
L4182,4/29/2018 9:37,dsupp56421835,drug07442995,907
L4183,4/29/2018 9:37,dsupp56421835,drug07005824,229
L4184,4/29/2018 9:37,dsupp56421835,drug34789896,825
L4185,4/29/2018 9:37,dsupp56421835,drug94449822,399
L4186,4/29/2018 9:37,dsupp56421835,drug26446547,369
L4187,4/29/2018 9:37,dsupp56421835,drug36537068,557
L4188,4/29/2018 9:37,dsupp56421835,drug96335857,743
L4189,4/29/2018 9:37,dsupp56421835,drug73216940,135
L4190,4/29/2018 9:37,dsupp56421835,drug47051621,663
L4191,4/29/2018 9:37,dsupp56421835,drug73216940,979
L4192,4/29/2018 9:37,dsupp56421835,drug66295327,476
L4193,4/29/2018 9:37,dsupp56421835,drug03704639,706
L4194,4/29/2018 9:37,dsupp56421835,drug34105634,924
L4195,4/29/2018 9:37,dsupp56421835,drug90730092,447
L4196,4/29/2018 9:37,dsupp56421835,drug96637593,800
L4197,4/29/2018 9:37,dsupp56421835,drug07442995,170
L4198,4/29/2018 9:37,dsupp56421835,drug83741951,440
L4199,4/29/2018 9:37,dsupp56421835,drug61531215,123
L4200,4/29/2018 9:37,dsupp56421835,drug91871275,378
L4201,4/29/2018 9:37,dsupp56421835,drug73414681,819
L4202,4/29/2018 9:37,dsupp56421835,drug02160115,169
L4203,4/29/2018 9:37,dsupp56421835,drug37641146,895
L4204,4/29/2018 9:37,dsupp56421835,drug02160115,688
L4205,4/29/2018 9:37,dsupp56421835,drug80279068,217
L4206,4/29/2018 9:37,dsupp56421835,drug52874741,565
L4207,4/29/2018 9:37,dsupp56421835,drug45996863,319
L4208,4/29/2018 9:37,dsupp56421835,drug36645459,338
L4209,4/29/2018 9:37,dsupp56421835,drug90419812,107
L4210,4/29/2018 9:37,dsupp56421835,drug72889619,553
L4211,4/29/2018 9:37,dsupp56421835,drug05810291,541
L4212,4/29/2018 9:37,dsupp56421835,drug15406590,452
L4213,4/29/2018 9:37,dsupp56421835,drug83741951,863
L4214,4/29/2018 9:37,dsupp56421835,drug13317331,903
L4215,4/29/2018 9:37,dsupp56421835,drug90419812,255
L4216,4/29/2018 9:37,dsupp56421835,drug68357658,790
L4217,4/29/2018 9:37,dsupp56421835,drug07216213,378
L4218,4/29/2018 9:37,dsupp56421835,drug52419621,533
L4219,4/29/2018 9:37,dsupp56421835,drug58415733,850
L4220,4/29/2018 9:37,dsupp56421835,drug23177871,201
L4221,4/29/2018 9:37,dsupp56421835,drug10580707,874
L4222,4/29/2018 9:37,dsupp56421835,drug84538864,715
L4223,4/29/2018 9:37,dsupp56421835,drug34789896,294
L4224,8/20/2017 14:02,dsupp58214817,drug88734576,114
L4225,8/20/2017 14:02,dsupp58214817,drug56280364,559
L4226,8/20/2017 14:02,dsupp58214817,drug96335857,744
L4227,8/20/2017 14:02,dsupp58214817,drug96637593,711
L4228,8/20/2017 14:02,dsupp58214817,drug76207815,347
L4229,8/20/2017 14:02,dsupp58214817,drug75151645,784
L4230,8/20/2017 14:02,dsupp58214817,drug43279241,558
L4231,8/20/2017 14:02,dsupp58214817,drug22155948,852
L4232,8/20/2017 14:02,dsupp58214817,drug58415733,664
L4233,8/20/2017 14:02,dsupp58214817,drug37591403,845
L4234,8/20/2017 14:02,dsupp58214817,drug45482502,475
L4235,8/20/2017 14:02,dsupp58214817,drug59016069,929
L4236,8/20/2017 14:02,dsupp58214817,drug53537447,795
L4237,8/20/2017 14:02,dsupp58214817,drug82627058,464
L4238,8/20/2017 14:02,dsupp58214817,drug40298825,256
L4239,8/20/2017 14:02,dsupp58214817,drug51976255,422
L4240,8/20/2017 14:02,dsupp58214817,drug17244244,582
L4241,8/20/2017 14:02,dsupp58214817,drug37448561,984
L4242,8/20/2017 14:02,dsupp58214817,drug18797701,263
L4243,8/20/2017 14:02,dsupp58214817,drug60282545,233
L4244,8/20/2017 14:02,dsupp58214817,drug68272647,208
L4245,8/20/2017 14:02,dsupp58214817,drug52874741,594
L4246,8/20/2017 14:02,dsupp58214817,drug93448178,342
L4247,8/20/2017 14:02,dsupp58214817,drug38178634,787
L4248,8/20/2017 14:02,dsupp58214817,drug48733458,139
L4249,8/20/2017 14:02,dsupp58214817,drug22155948,489
L4250,8/20/2017 14:02,dsupp58214817,drug81459506,973
L4251,8/20/2017 14:02,dsupp58214817,drug47051621,144
L4252,8/20/2017 14:02,dsupp58214817,drug62529365,554
L4253,8/20/2017 14:02,dsupp58214817,drug00296038,309
L4254,8/20/2017 14:02,dsupp58214817,drug05497454,286
L4255,8/20/2017 14:02,dsupp58214817,drug11824657,577
L4256,8/20/2017 14:02,dsupp58214817,drug66048138,744
L4257,8/20/2017 14:02,dsupp58214817,drug49452730,417
L4258,8/20/2017 14:02,dsupp58214817,drug31784573,823
L4259,8/20/2017 14:02,dsupp58214817,drug63617689,183
L4260,8/20/2017 14:02,dsupp58214817,drug61531215,290
L4261,8/20/2017 14:02,dsupp58214817,drug24274852,937
L4262,8/20/2017 14:02,dsupp58214817,drug36645459,927
L4263,8/20/2017 14:02,dsupp58214817,drug87480702,127
L4264,8/20/2017 14:02,dsupp58214817,drug84538864,442
L4265,8/20/2017 14:02,dsupp58214817,drug82563585,175
L4266,8/20/2017 14:02,dsupp58214817,drug81472369,405
L4267,8/20/2017 14:02,dsupp58214817,drug62529365,327
L4268,8/20/2017 14:02,dsupp58214817,drug73414681,774
L4269,8/20/2017 14:02,dsupp58214817,drug91243812,919
L4270,8/20/2017 14:02,dsupp58214817,drug44812263,266
L4271,8/20/2017 14:02,dsupp58214817,drug56280364,182
L4272,8/20/2017 14:02,dsupp58214817,drug97899020,884
L4273,8/20/2017 14:02,dsupp58214817,drug25473605,456
L4274,8/20/2017 14:02,dsupp58214817,drug31282017,544
L4275,8/20/2017 14:02,dsupp58214817,drug10580707,544
L4276,8/20/2017 14:02,dsupp58214817,drug67531332,272
L4277,8/20/2017 14:02,dsupp58214817,drug39502094,709
L4278,8/20/2017 14:02,dsupp58214817,drug90626067,313
L4279,8/20/2017 14:02,dsupp58214817,drug85966482,494
L4280,8/20/2017 14:02,dsupp58214817,drug00666374,838
L4281,8/20/2017 14:02,dsupp58214817,drug52874741,240
L4282,8/20/2017 14:02,dsupp58214817,drug59016069,520
L4283,8/20/2017 14:02,dsupp58214817,drug24274852,770
L4284,8/20/2017 14:02,dsupp58214817,drug75151645,562
L4285,8/20/2017 14:02,dsupp58214817,drug06536879,498
L4286,8/20/2017 14:02,dsupp58214817,drug80124078,248
L4287,8/20/2017 14:02,dsupp58214817,drug34105634,678
L4288,8/20/2017 14:02,dsupp58214817,drug07442995,357
L4289,8/20/2017 14:02,dsupp58214817,drug23177871,598
L4290,8/20/2017 14:02,dsupp58214817,drug93448178,760
L4291,8/20/2017 14:02,dsupp58214817,drug40298825,200
L4292,8/20/2017 14:02,dsupp58214817,drug27231500,813
L4293,8/20/2017 14:02,dsupp58214817,drug84538864,305
L4294,8/20/2017 14:02,dsupp58214817,drug63758054,923
L4295,8/20/2017 14:02,dsupp58214817,drug35020578,420
L4296,8/20/2017 14:02,dsupp58214817,drug05244287,883
L4297,8/20/2017 14:02,dsupp58214817,drug52419621,152
L4298,8/20/2017 14:02,dsupp58214817,drug63247565,672
L4299,8/20/2017 14:02,dsupp58214817,drug82627058,454
L4300,8/20/2017 14:02,dsupp58214817,drug85864856,283
L4301,8/20/2017 14:02,dsupp58214817,drug96302910,450
L4302,8/20/2017 14:02,dsupp58214817,drug40688589,717
L4303,8/20/2017 14:02,dsupp58214817,drug05810291,319
L4304,8/20/2017 14:02,dsupp58214817,drug14294525,516
L4305,8/20/2017 14:02,dsupp58214817,drug44812263,302
L4306,8/20/2017 14:02,dsupp58214817,drug90482731,937
L4307,8/20/2017 14:02,dsupp58214817,drug24274852,941
L4308,8/20/2017 14:02,dsupp58214817,drug95984926,368
L4309,8/20/2017 14:02,dsupp58214817,drug12221745,797
L4310,8/20/2017 14:02,dsupp58214817,drug91084545,591
L4311,8/20/2017 14:02,dsupp58214817,drug39502094,298
L4312,8/20/2017 14:02,dsupp58214817,drug02277240,506
L4313,8/20/2017 14:02,dsupp58214817,drug90730092,998
L4314,8/20/2017 14:02,dsupp58214817,drug57961255,575
L4315,8/20/2017 14:02,dsupp58214817,drug81163762,495
L4316,8/20/2017 14:02,dsupp58214817,drug66600541,638
L4317,8/20/2017 14:02,dsupp58214817,drug53284600,140
L4318,8/20/2017 14:02,dsupp58214817,drug72889619,633
L4319,8/20/2017 14:02,dsupp58214817,drug04679172,510
L4320,8/20/2017 14:02,dsupp58214817,drug54349650,141
L4321,8/20/2017 14:02,dsupp58214817,drug68272647,364
L4322,8/20/2017 14:02,dsupp58214817,drug51976255,158
L4323,8/20/2017 14:02,dsupp58214817,drug94449822,955
L4324,8/20/2017 14:02,dsupp58214817,drug02277240,702
L4325,8/20/2017 14:02,dsupp58214817,drug66048138,389
L4326,8/20/2017 14:02,dsupp58214817,drug31784573,359
L4327,8/20/2017 14:02,dsupp58214817,drug31999410,989
L4328,8/20/2017 14:02,dsupp58214817,drug03209257,226
L4329,8/20/2017 14:02,dsupp58214817,drug78279223,794
L4330,8/20/2017 14:02,dsupp58214817,drug90188947,248
L4331,8/20/2017 14:02,dsupp58214817,drug09768543,455
L4332,8/20/2017 14:02,dsupp58214817,drug59470267,406
L4333,8/20/2017 14:02,dsupp58214817,drug90419812,256
L4334,8/20/2017 14:02,dsupp58214817,drug31784573,942
L4335,8/20/2017 14:02,dsupp58214817,drug78279223,127
L4336,8/20/2017 14:02,dsupp58214817,drug13038472,486
L4337,8/20/2017 14:02,dsupp58214817,drug54148048,340
L4338,8/20/2017 14:02,dsupp58214817,drug59016069,634
L4339,8/20/2017 14:02,dsupp58214817,drug40688589,189
L4340,8/20/2017 14:02,dsupp58214817,drug96966044,979
L4341,8/20/2017 14:02,dsupp58214817,drug70415612,861
L4342,8/20/2017 14:02,dsupp58214817,drug67531332,153
L4343,8/20/2017 14:02,dsupp58214817,drug60282545,941
L4344,8/20/2017 14:02,dsupp58214817,drug40688589,932
L4345,8/20/2017 14:02,dsupp58214817,drug02684192,947
L4346,8/20/2017 14:02,dsupp58214817,drug02277240,202
L4347,8/20/2017 14:02,dsupp58214817,drug57961255,492
L4348,8/20/2017 14:02,dsupp58214817,drug66048138,345
